id,img,label,text,description
87934,/kaggle/input/facebook-hateful-meme-dataset/data/img/87934.png,1,what women think they'll do when the economy collapses vs what they'll actually do,"json
{
""caption_text"": ""A meme with two photos of women. The top photo shows a woman holding a gun. The bottom photo shows a woman holding a sign. The meme has a caption that reads, 'what women think they'll do when the economy collapses' and 'what they'll actually do'."",
""description"": ""The meme is a humorous comparison of how women might react in a post-economic collapse scenario. The top photo shows a woman holding a gun, suggesting that she might resort to violence in such a situation. The bottom photo shows a woman holding a sign, indicating that she might participate in peaceful protests. The caption humorously juxtaposes these two scenarios, highlighting the contrast between what women might think they'll do and what they'll actually do in such a situation.""
}"
93685,/kaggle/input/facebook-hateful-meme-dataset/data/img/93685.png,1,islam is the religion of peace! if you don't agree i kill you!,"json
{
""caption_text"": ""Islam is the religion of peace! if you don't agree i kill you!"",
""description"": ""A man is seen yelling with a crowd of people behind him. The man is holding up his index finger and appears to be making a threat. The crowd is holding up green flags. The text in the image is a statement about Islam being a peaceful religion, followed by a threat to those who disagree.""
}"
65024,/kaggle/input/facebook-hateful-meme-dataset/data/img/65024.png,0,i don't always get called a homophobe but when i do the people saying it always look like retards,"json
{
""caption_text"": ""I don't always get called homophobe but when I do, eurosaying people saying it always looked like retards"",
""description"": ""The meme is a collage of three photos. The top photo is a headshot of a man with a beard and mustache. The middle photo is a group of people in colorful clothing holding hands. The bottom photo is a group of people in colorful clothing holding up a rainbow flag. The meme seems to be making a commentary on the use of the term 'retard' and the reaction to it. The man in the top photo appears to be the subject of the commentary, as he is the only person in the collage who is not part of the group in the middle or bottom photos.""
}"
18362,/kaggle/input/facebook-hateful-meme-dataset/data/img/18362.png,1,if they don't like it here they can leave!,"json
{
""caption_text"": ""If they don't like it here they can leave!"",
""description"": ""A group of people are holding flags and signs, expressing their patriotism and national pride. The image is a meme with a caption that reads, 'If they don't like it here they can leave!', suggesting a strong sense of loyalty and patriotism among the group. The people in the image are holding flags and signs, indicating that they are participating in a protest or rally. The flags and signs are red, white, and blue, which are the colors of the American flag, further emphasizing the patriotic theme of the image.""
}"
96824,/kaggle/input/facebook-hateful-meme-dataset/data/img/96824.png,0,there's no shame in having pride in who you are,"json
{
""caption_text"": ""there's no shame in having pride in who you are"",
""description"": ""A man is holding a rainbow flag and a sign that says 'there's no shame in having pride in who you are'. The man is wearing a tank top and sunglasses. The background consists of trees and a blue sky with white clouds.""
}"
92571,/kaggle/input/facebook-hateful-meme-dataset/data/img/92571.png,0,fresh out of fb jail and still not giving a fuck!,"json
{
""caption_text"": ""fresh out of fb jail and still not giving a fuck!"",
""description"": ""A man in a car with his arm raised, giving the middle finger. The car is parked on a street with trees in the background. The man appears to be angry or frustrated, as indicated by his facial expression and the gesture he's making. The text in the image suggests that the man has recently been released from jail and is not bothered by his past experiences.""
}"
54317,/kaggle/input/facebook-hateful-meme-dataset/data/img/54317.png,1,it was real in my mind,"json
{
""caption_text"": ""it was real in my mind"",
""description"": ""A man and a woman are hugging each other. The man has a beard and is wearing a white shirt. The woman is wearing a black shirt. The background is blurred, but it appears to be a crowd of people. The text in the image reads 'it was real in my mind'.""
}"
64752,/kaggle/input/facebook-hateful-meme-dataset/data/img/64752.png,1,when your dishwasher asks you to take out the trash  i think it has a mind of its own,"json
{
""caption_text"": ""When your dishwasher asks you to take out the trash"",
""description"": ""A meme featuring a man and a woman sitting at a table with a dishwasher in the background. The man is asking the woman to take out the trash. The woman is pointing to her head, indicating that she has a mind of her own.""
}"
83206,/kaggle/input/facebook-hateful-meme-dataset/data/img/83206.png,1,"yes man, you were right... i could have killed all the jews, but i left some of them to let you know why i was killing them","json
{
""caption_text"": ""yes man, you were right... I could have killed all the jews, but I let some of them to let you know why I was killing them"",
""description"": ""This is a black and white meme featuring a group of men in Nazi uniforms. The central figure is a man with a mustache, who is looking directly at the camera. The text in the image reads, 'yes man, you were right... I could have killed all the jews, but I let some of them to let you know why I was killing them'. This statement suggests that the man in the center was aware of the atrocities he was committing, and chose to let some of the victims live in order to justify his actions to others. The meme serves as a stark reminder of the horrific events of the Holocaust.""
}"
85496,/kaggle/input/facebook-hateful-meme-dataset/data/img/85496.png,0,"go home, snail you are drunk","json
{
""caption_text"": ""go home, snail you are drunk."",
""description"": ""A black and white meme featuring a snail on a road. The snail is moving towards the right side of the image. The road is marked with a line in the center. The caption, written in white text, is located at the bottom of the image. The text reads, 'go home, snail you are drunk.'""
}"
41032,/kaggle/input/facebook-hateful-meme-dataset/data/img/41032.png,0,going on vacation vs going back to work,"json
"
15820,/kaggle/input/facebook-hateful-meme-dataset/data/img/15820.png,1,stop racism black children and white children are the same,"json
{
""caption_text"": ""Stop racism. Black children and white children are the same."",
""description"": ""A young child is seen looking at a monkey through a glass window. The child is holding up their hand, seemingly in a gesture of peace or friendship. The monkey, on the other hand, appears to be looking back at the child with a serious expression. Overlaying this scene is a powerful message in white text that reads 'Stop racism. Black children and white children are the same.' This message, combined with the image of the child and monkey, serves as a powerful reminder of the importance of equality and the need to end racism.""
}"
48162,/kaggle/input/facebook-hateful-meme-dataset/data/img/48162.png,1,is someone using the oven? cuz i smell gas,"json
{
""caption_text"": ""is someone using the oven? cuz i smell gas"",
""description"": ""A meme featuring a woman with long dark hair and a white blouse. The woman is smiling and looking directly at the camera. The meme has a text overlay that reads, 'is someone using the oven? cuz i smell gas'.""
}"
53820,/kaggle/input/facebook-hateful-meme-dataset/data/img/53820.png,0,whitesox ticket: $55 beer: $8 hot dog: $6 watching a muslim from kenya throw a 28 mph. fastball like an 8 yr old little girl: priceless,"json
{
""caption_text"": ""watching a muslim from kenya throw a 28 mph fastball like an 8 yr old little girl: priceless"",
""description"": ""A young girl in a blue dress is holding a ball and is surrounded by a group of people. The caption above her reads 'watching a muslim from kenya throw a 28 mph fastball like an 8 yr old little girl: priceless'.""
}"
31625,/kaggle/input/facebook-hateful-meme-dataset/data/img/31625.png,0,"i married my brother to commit immigration fraud this makes her an illegal alien, ineligible for congress and deportable! ice, where are you?","json
{
""caption_text"": ""I married my brother to commit immigration fraud. This makes her an illegal alien, ineligible for congress and deportable! Ice, where are you?"",
""description"": ""A meme featuring a woman wearing a black headscarf. The meme is a humorous commentary on immigration laws. The text in the image suggests that the woman has committed immigration fraud by marrying her brother, which makes her an illegal alien and ineligible for congress. The meme humorously asks for the help of ICE, the U.S. Immigration and Customs Enforcement agency, to deport the woman.""
}"
20738,/kaggle/input/facebook-hateful-meme-dataset/data/img/20738.png,1,if being racist means i don't want my country turned into a pile of rocks & goatshit ruled by a barbric cult then i'm a racist,"json
{
""caption_text"": ""It being racist means I don't want my country turned into a mine of rocks & a goatshit ruled by a harbic cult"",
""description"": ""A man is sitting on a rock with a rifle. The caption is a statement about racism. The man is wearing a hoodie and sunglasses. The rifle is pointed towards the sky. The background consists of trees and rocks.""
}"
86103,/kaggle/input/facebook-hateful-meme-dataset/data/img/86103.png,1,never forgive a people !!! who $old your babies then made you love theirs,"json
{
""caption_text"": ""never forgive a people !!! who Sold your babies then made you love theirs"",
""description"": ""This is a black and white meme that depicts a group of people gathered around a man who is sitting on a bench. The man is holding a sign that reads 'SOLD'. The people in the group are holding weapons, suggesting a scene of conflict or oppression. The text in the image conveys a message about forgiveness and the consequences of past actions. It suggests that the people in the image were once sold by their own people, and despite this, they were later made to love their oppressors.""
}"
97023,/kaggle/input/facebook-hateful-meme-dataset/data/img/97023.png,0,puts on sunblock doesn't protect from harmful rays,"json
{
""caption_text"": ""Steve Irwin puts on sunblock doesn't protect from harmful rays"",
""description"": ""A meme featuring Steve Irwin, the famous naturalist, with a humorous caption. The image is a close-up of Steve Irwin's face, and the caption is written in white text. The caption is a play on words, suggesting that Steve Irwin's sunblock doesn't provide protection from harmful rays, which is a common misconception. The meme is likely intended to be humorous and light-hearted, as it uses a well-known figure to make a joke.""
}"
93512,/kaggle/input/facebook-hateful-meme-dataset/data/img/93512.png,1,once you go black so does your eye,"json
{
""caption_text"": ""Once you go black so does your eye"",
""description"": ""A close up of a woman's face with a black eye. The text above and below her face reads 'Once you go black so does your eye'.""
}"
29387,/kaggle/input/facebook-hateful-meme-dataset/data/img/29387.png,0,speaking to the house,"json
{
""caption_text"": ""A woman wearing a white headscarf is speaking into a microphone. The words 'speaking to the house' are overlaid on the image."",
""description"": ""A woman wearing a white headscarf is speaking into a microphone. The words 'speaking to the house' are overlaid on the image.""
}"
67852,/kaggle/input/facebook-hateful-meme-dataset/data/img/67852.png,1,he asked me if its permissible to smoke marijuana in muslim country. so i told him in our contries only gays get stoned,"json
{
""caption_text"": ""A man in a turban is smiling while talking on his cell phone. The image is split into two parts, with the top half showing the man in a turban talking on his cell phone, and the bottom half showing the same man smiling and looking at a laptop. The image is captioned with a humorous statement about the legality of marijuana in different countries."",
""description"": ""The image is a humorous meme that juxtaposes two different scenarios of a man in a turban. In the top half, the man is seen talking on his cell phone, while in the bottom half, he is smiling and looking at a laptop. The image is captioned with a statement about the legality of marijuana in different countries, suggesting that the man's actions are permissible in some countries but not in others. The meme humorously implies that the man's actions are only allowed in countries where marijuana is legal, while in other countries, he is considered to be 'stoned'.""
}"
90826,/kaggle/input/facebook-hateful-meme-dataset/data/img/90826.png,1,the first rule of deaf club.. nyou nu not nalk amout nef glub,"json
{
""caption_text"": ""the first rule of deaf club... nyou nu not nalk amout net-glub"",
""description"": ""A meme featuring a man and a woman in a room. The woman is holding up two fingers and the man is making a fist. The text in the image is a play on words, with the phrase 'the first rule of deaf club' being a reference to the deaf community. The phrase 'nyou nu not nalk amout net-glub' is a play on words, with 'nyou' being a play on the word 'you' and 'nalk amout net-glub' being a play on the phrase 'not talk about'. The meme seems to be a humorous take on the deaf community and their rules.""
}"
58204,/kaggle/input/facebook-hateful-meme-dataset/data/img/58204.png,1,"there are 33 genders man, woman, and 31 types of queer","json
{
""caption_text"": ""There are 33 genders, man, woman, and 31 types of queer"",
""description"": ""A man with long hair is leaning on a car, with a text overlay that reads 'There are 33 genders, man, woman, and 31 types of queer'.""
}"
41853,/kaggle/input/facebook-hateful-meme-dataset/data/img/41853.png,0,shes got them summer teeth summer here summer missing,"json
{
""caption_text"": ""She's got them summer teeth. Summer here summer missing."",
""description"": ""A black and white photo of a woman with a big smile and missing teeth. The text in the image reads 'She's got them summer teeth. Summer here summer missing.'""
}"
89375,/kaggle/input/facebook-hateful-meme-dataset/data/img/89375.png,0,"""we demand our city be made a sanctuary city for illegals!"" ""they are trying to send illegals to our sanctuary city!!!","json
{
""caption_text"": ""We demand our city be made a sanctuary city for illegals!"",
""description"": ""A meme with a quote about making a city a sanctuary for illegal immigrants. The quote is in white text on a black background. The meme also includes a photo of a brick building with a sign that reads 'Refugees Welcome'. The sign is white with black text. The building has a green roof and blue trim. The photo is taken from a low angle, looking up at the building. The meme seems to be advocating for a city to become a sanctuary for illegal immigrants.""
}"
49806,/kaggle/input/facebook-hateful-meme-dataset/data/img/49806.png,0,a group of men,"json
{
""caption_text"": ""A group of men"",
""description"": ""A black and white photograph captures a moment of camaraderie among five men. They are standing on a set of stairs, their attire formal and their expressions cheerful. The man on the far left is clad in a dark suit, his hands casually tucked into his pockets. Next to him, the second man is dressed in a light-colored suit, his hands confidently placed on his hips. The third man, standing in the center, is wearing a dark suit with a distinctive checkered pattern. To his right, the fourth man is dressed in a light-colored suit, his hands also resting on his hips. The fifth man, on the far right, is wearing a dark suit and a hat, his hands also in his pockets. The photograph is taken from a low angle, looking up at the men, adding a sense of grandeur to their gathering.""
}"
8471,/kaggle/input/facebook-hateful-meme-dataset/data/img/08471.png,1,they have sex with goats wipe their asses with their hands and drink camel piss but i'm the unclean one!,"json
{
""caption_text"": ""They have sex with goats, wipe their asses with their hands and drink camel piss. But I'm the uncle one!"",
""description"": ""A meme featuring a black and white dog sitting in a bathtub. The dog is wearing a pink bow around its neck. The caption is a humorous statement about the dog's behavior, suggesting that the dog is unclean. The meme is in black and white, with the dog being the only colorful element. The dog appears to be looking at the camera, adding a sense of engagement with the viewer.""
}"
10238,/kaggle/input/facebook-hateful-meme-dataset/data/img/10238.png,0,african girl suffering from a face deformity,"json
{
""caption_text"": ""african girl suffering from a face deformity"",
""description"": ""A close up of a woman's face with a noticeable bruise on her cheek and a noticeable deformity on her face. The image is accompanied by text that reads 'african girl suffering from a face deformity'.""
}"
93568,/kaggle/input/facebook-hateful-meme-dataset/data/img/93568.png,1,i'm so fucking gay i can't even think straight,"json
{
""caption_text"": ""I'm so fucking gay I can't even think straight"",
""description"": ""A man in a blue shirt and hat is taking a selfie at a beach. The text superimposed on the photo reads, 'I'm so fucking gay I can't even think straight'.""
}"
35740,/kaggle/input/facebook-hateful-meme-dataset/data/img/35740.png,0,is it legal to masturbate to pictures of yourself as a child?,"json
{
""caption_text"": ""Is it legal to masturbate to pictures of yourself as a child?"",
""description"": ""A man in a white shirt and blue tie is posing with his finger under his nose. The image is a meme with a humorous question about the legality of masturbating to pictures of oneself as a child.""
}"
46925,/kaggle/input/facebook-hateful-meme-dataset/data/img/46925.png,0,when you find out there's an opening for the role of chewbacca,"json
{
""caption_text"": ""When you find out there's an opening for the role of chewbacca"",
""description"": ""A man with his arms raised in triumph, wearing a blue denim shirt and a beard. The background is a gradient of blue. The man appears to be celebrating a job opportunity related to the Star Wars character Chewbacca.""
}"
53270,/kaggle/input/facebook-hateful-meme-dataset/data/img/53270.png,1,"dem goys after they've exterminated every jew on god's green earth they had us in the first half, not gonna lie","json
{
""caption_text"": ""A cartoon frog with a speech bubble saying 'Dem goys after they've exterminated every Jew on God's green earth they had us in the first half, not gonna lie'"",
""description"": ""The image features a cartoon frog with a speech bubble. The frog is depicted in a green and yellow color scheme. The frog is standing on two legs and has a large smile on its face. The speech bubble contains a statement in black text that reads 'Dem goys after they've exterminated every Jew on God's green earth they had us in the first half, not gonna lie'. The frog appears to be the main subject of the image, and the speech bubble is positioned to the right of the frog.""
}"
67129,/kaggle/input/facebook-hateful-meme-dataset/data/img/67129.png,1,i only wear silk panties cotton ones remind me of slavery,"json
{
""caption_text"": ""i only wear silk panties cotton ones remind me of slavery"",
""description"": ""A man with a large afro wearing a black leather jacket and a gold necklace. He is smiling and looking directly at the camera. The background is blue with white text. The text reads 'i only wear silk panties cotton ones remind me of slavery'.""
}"
2461,/kaggle/input/facebook-hateful-meme-dataset/data/img/02461.png,0,"whenever you feel stupid, remember this","json
{
""caption_text"": ""Whenever you feel stupid, remember this"",
""description"": ""A meme featuring a man holding an American flag. The man is wearing a suit and tie, and he is smiling. The background is blue and features a red banner with white text. The text on the banner reads 'Haggling Noe 2019' and 'CPAC 2019'. The man is holding the flag in his right hand. The meme seems to be a motivational quote, encouraging people to remember that they can overcome their feelings of stupidity.""
}"
85132,/kaggle/input/facebook-hateful-meme-dataset/data/img/85132.png,0,seems like u have a case of being a lil bitch i'm prescribing you a heavy dose of man the fuck up,"json
{
""caption_text"": ""seems like u have a case of being a little bitch im prescribing you a heavy dose of man the fuck up"",
""description"": ""A meme featuring a doctor examining an elderly man. The doctor is holding a stethoscope to the man's chest. The caption reads, 'seems like u have a case of being a little bitch. im prescribing you a heavy dose of man the fuck up'.""
}"
75290,/kaggle/input/facebook-hateful-meme-dataset/data/img/75290.png,1,"likes to play games with friends favorite game is called ""child soldiers""","json
{
""caption_text"": ""a group of children with a sign that says 'likes to play games with friends' and a sign that says 'favorite game is called 'child soldiers'"".,
""description"": ""A meme featuring a group of children with a sign that says 'likes to play games with friends' and a sign that says 'favorite game is called 'child soldiers'"".
}"
63850,/kaggle/input/facebook-hateful-meme-dataset/data/img/63850.png,1,each color is a mental disease,"json
{
""caption_text"": ""Each color is a mental disease"",
""description"": ""The image presents a vibrant and colorful graphic design. At the center of the image, there's a globe, colored in shades of green and blue. Surrounding the globe, there are 16 silhouettes of people, each representing a different mental disorder. These silhouettes are colored in a spectrum of colors, including red, orange, yellow, green, blue, purple, and pink. The arrangement of the silhouettes forms a circle around the globe, creating a visual representation of the interconnectedness of mental health issues across the world. The text ""Each color is a mental disease"" is prominently displayed, reinforcing the message of the image.""
}"
76825,/kaggle/input/facebook-hateful-meme-dataset/data/img/76825.png,0,two woman walking home together after a nice day out together,"json
{
""caption_text"": ""two woman walking home together after a nice day out together"",
""description"": ""Two women walking together on a sidewalk, one of them carrying a white bag. They are walking in the same direction, suggesting they are friends or acquaintances. The image captures a moment of companionship and shared experience, as they walk home after a pleasant day out together.""
}"
97481,/kaggle/input/facebook-hateful-meme-dataset/data/img/97481.png,0,"not a creature was stirring, not even a mouse... cause i ate him","json
{
""caption_text"": ""not a creature was stiring, not even a mouse... cause i ate him"",
""description"": ""A close-up of a gray cat with yellow eyes, looking directly at the camera. The cat's fur appears fluffy and well-groomed. The background is blurred, drawing focus to the cat. Overlaying the image is a text in white that reads, 'not a creature was stirring, not even a mouse... cause i ate him'.""
}"
12549,/kaggle/input/facebook-hateful-meme-dataset/data/img/12549.png,0,eatin with the crew,"json
{
""caption_text"": ""eatin with the crew"",
""description"": ""A meme featuring a group of women wearing black burqas. The text on the meme reads 'eatin with the crew'.""
}"
69158,/kaggle/input/facebook-hateful-meme-dataset/data/img/69158.png,0,"i'm not an asshole, i'm a hemorrhoid. i irritate assholes","json
{
""caption_text"": ""i'm not an asshole, i'm a hemorrhoid. i irritate assholes."",
""description"": ""A meme featuring a man with a beard and long hair. The man is wearing a black suit and bow tie. The meme has a humorous caption that reads, 'i'm not an asshole, i'm a hemorrhoid. i irritate assholes.' The man appears to be smiling, suggesting that the meme is meant to be light-hearted and amusing.""
}"
50462,/kaggle/input/facebook-hateful-meme-dataset/data/img/50462.png,1,can you see the difference?,"json
{
""caption_text"": ""can you see the difference?"",
""description"": ""Two women standing next to each other, one with blonde hair and the other with brown hair. The woman on the left is wearing a black dress with a plunging neckline, while the woman on the right is wearing a white dress with sequins. The background is a blue and white striped wall with a large white letter 'M' on it.""
}"
78219,/kaggle/input/facebook-hateful-meme-dataset/data/img/78219.png,0,men be like im finally ready to settle down,"json
{
""caption_text"": ""men be like im finally ready to settle down"",
""description"": ""A black and white photo of a couple embracing. The man is wearing a tuxedo and the woman is wearing a white dress. The text in the image reads 'men be like im finally ready to settle down'.""
}"
24806,/kaggle/input/facebook-hateful-meme-dataset/data/img/24806.png,1,"just because you have a beard, it doesn't mean you're a man. last time i checked vaginas can grow hair too","json
{
""caption_text"": ""just because you have a beard, it doesn't mean you're a man. last time i checked vaginas can grow hair too"",
""description"": ""A meme featuring a man with a beard and mustache. The man is wearing a black jacket and has a serious expression on his face. The meme contains a text that reads 'just because you have a beard, it doesn't mean you're a man. last time i checked vaginas can grow hair too'.""
}"
71089,/kaggle/input/facebook-hateful-meme-dataset/data/img/71089.png,1,non-members members-only gate let me in. autistic reaction let me iiiiiin,"json
{
""caption_text"": ""Two men jumping over a fence. One of them is wearing a red shirt. The other is wearing a white shirt. The fence is black. The background is a pink building. The words are in white."",
""description"": ""This is a meme featuring two men jumping over a black fence. One of the men is wearing a red shirt, while the other is wearing a white shirt. The background of the image is a pink building. The words in the image are in white and are located at the top and bottom of the image. The top text reads 'members only gate' and 'non-members let me in'. The bottom text reads 'autistic reaction' and 'let me in'. The men appear to be in mid-air, suggesting a sense of motion and excitement. The fence serves as a barrier, adding a sense of challenge to the scene. The pink building in the background provides a contrasting color to the black fence and the men's clothing, making them stand out in the image. The white text is clear and easy to read, ensuring that the message of the meme is effectively communicated.""
}"
65240,/kaggle/input/facebook-hateful-meme-dataset/data/img/65240.png,0,wing wing wing herro? thats racist!,"json
{
""caption_text"": ""A boy is on the phone and says 'herro? that's racist!'."",
""description"": ""The image is a meme featuring two boys. The boy on the top is holding a phone to his ear and appears to be in the middle of a conversation. The boy on the bottom is wearing a black hat and has his mouth wide open, as if he's shouting or making a funny face. The meme seems to be making a joke about the boy on the top's conversation, suggesting that it's racist. The meme is in black and white, which adds to its humor.""
}"
50148,/kaggle/input/facebook-hateful-meme-dataset/data/img/50148.png,0,"don't think that food is expendable, not everyone gets it","json
{
""caption_text"": ""A child sitting in a green bucket with a quote that says 'don't think that food is exendable, not everyone gets it'"",
""description"": ""A child sitting in a green bucket with a quote that says 'don't think that food is exendable, not everyone gets it'.""
}"
79682,/kaggle/input/facebook-hateful-meme-dataset/data/img/79682.png,0,happy birthday dickhead,"json
{
""caption_text"": ""happy birthday dickhead"",
""description"": ""A meme featuring the actor Jack Nicholson, who is sitting at a table with a bowl in front of him. The meme has a humorous caption that reads 'happy birthday dickhead'.""
}"
21780,/kaggle/input/facebook-hateful-meme-dataset/data/img/21780.png,1,manditory vaccinations with no exemptions i do nazi the problem...,"json
{
""caption_text"": ""mandatory vaccinations with no exemptions"",
""description"": ""A black and white meme featuring a man in a Nazi uniform. The man is standing in front of a microphone, with his arm raised in a salute. The background is dark, and the man is wearing a belt with a buckle. The text in the image reads 'I do the problem...'. The meme appears to be a commentary on mandatory vaccinations, suggesting that they are a problem to be solved.""
}"
42160,/kaggle/input/facebook-hateful-meme-dataset/data/img/42160.png,0,riots in the streets,"json
{
""caption_text"": ""A man holding a gun and a flag in the air"",
""description"": ""A man is holding a gun and a flag in the air, with a crowd of people behind him. The man is wearing a scarf and a jacket. The flag is green, white, and black. The sky is blue with clouds. The word 'riots' is written in white text above the man's head.""
}"
54039,/kaggle/input/facebook-hateful-meme-dataset/data/img/54039.png,1,90 percent of indians are idiots: justice markandey katju,"json
{
""caption_text"": ""90 percent of indians are idiots: justice markandey katju"",
""description"": ""A meme featuring a man dressed in a black robe and white collar, with his hands outstretched. The man is wearing a white wig. The background is white. The text in the image reads '90 percent of indians are idiots: justice markandey katju'.""
}"
21746,/kaggle/input/facebook-hateful-meme-dataset/data/img/21746.png,0,there's so much white trash in this picture i barely know where to start!,"json
{
""caption_text"": ""there's so much white trash in this picture i barely know where to start!"",
""description"": ""A meme featuring a pile of shredded paper and a stack of papers. The text in the image reads 'there's so much white trash in this picture i barely know where to start!'""
}"
5941,/kaggle/input/facebook-hateful-meme-dataset/data/img/05941.png,1,"i saw an ad on tv. i called the number on the screen i had to get one, they seem to work so much better than those sticky strips that hang from the ceiling","json
{
""caption_text"": ""I saw an ad on TV, I called the number on the screen. I had to get one, they seemed to work so much better than those sticky strips that hang from the ceiling."",
""description"": ""A person is lying on a bed with a red blanket. The person is wearing a gray shirt with a floral pattern. The person is looking at the camera with a sad expression. The image also contains a caption that reads 'I saw an ad on TV, I called the number on the screen. I had to get one, they seemed to work so much better than those sticky strips that hang from the ceiling.'""
}"
21048,/kaggle/input/facebook-hateful-meme-dataset/data/img/21048.png,0,"beep! beep! i'm a milk truck go home, bessie. you're drunk","json
{
""caption_text"": ""beep! beep! i'm a milk truck"",
""description"": ""A meme featuring a black and white cow and a toy truck. The cow is standing in a grassy field and appears to be making a beeping noise. The toy truck, which is blue and yellow, is parked in the sand. The caption of the meme reads 'beep! beep! i'm a milk truck' and 'go home, bessie, you're drunk'. The meme seems to be a playful reference to the cow being a milk truck, possibly indicating that the cow is a dairy cow.""
}"
17928,/kaggle/input/facebook-hateful-meme-dataset/data/img/17928.png,0,"i'm not interupting anything personal, am i? yeah niles, we just eloped. i'm your new mom. well, welcome to the family mom!","json
{
""caption_text"": ""Well, welcome to the family mom!"",
""description"": ""A meme with three panels showing a family sitting on a couch. The first panel shows a man and a woman sitting on the couch. The second panel shows the same man and woman, but with a baby on the woman's lap. The third panel shows the same man and woman, but with a baby on the man's lap. The text in the image is a caption that reads, 'Congrats, we just clipped your new mom.'""
}"
90145,/kaggle/input/facebook-hateful-meme-dataset/data/img/90145.png,0,when the democrats investigate trump for over 2 years and the only thing they uncover is their own crimes,"json
{
""caption_text"": ""When the democrats investigate trump for over 2 years and the only thing they uncover is their own crimes"",
""description"": ""The image is a meme featuring former US President Donald Trump. He is smiling and wearing a suit and tie. The background of the image is blurred, but it appears to be a stage with an American flag. The meme's caption humorously suggests that the Democratic Party spent two years investigating Trump, but all they found were their own crimes. The meme seems to be a political statement, likely aimed at criticizing the Democratic Party's investigation of Trump.""
}"
1395,/kaggle/input/facebook-hateful-meme-dataset/data/img/01395.png,1,i just found out mexican babies come out just like the food,"json
{
""caption_text"": ""I just found out mexican babies come out just like the food"",
""description"": ""A man and a woman are in a hospital bed. The woman is laughing and the man is looking at her with a concerned expression. The woman is wearing a hospital gown and has a ring on her finger. The man is wearing a black shirt. The background of the image is a hospital room with a bed and medical equipment. The text in the image is a joke about Mexican food.""
}"
30296,/kaggle/input/facebook-hateful-meme-dataset/data/img/30296.png,1,when the un adds another million to the holocaust death toll,"json
{
""caption_text"": ""A man in a black suit and hat with a beard is standing on a table with his arms outstretched. The table is covered in plastic sheeting. The man is saying, 'When the UN adds another million to the Holocaust death toll.'"",
""description"": ""The image is a meme featuring a man in a black suit and hat with a beard. He is standing on a table covered in plastic sheeting. The man is making a statement about the United Nations adding another million to the Holocaust death toll. The meme is a political statement and is not meant to be taken literally.""
}"
54319,/kaggle/input/facebook-hateful-meme-dataset/data/img/54319.png,1,emperor haile selassie i world tour a.k.a. ethiopia on the march,"json
{
""caption_text"": ""emperor haile selassie i world tour a.k.a ethiopia on the march"",
""description"": ""A black and white photograph captures a moment in the life of Emperor Haile Selassie I, the former Emperor of Ethiopia. He is seated in a chair, his hands clasped in front of him, exuding an air of regal dignity. He is dressed in a military uniform, complete with medals and a hat, signifying his rank and achievements. The room around him is adorned with curtains and a painting, adding to the solemnity of the scene. The photograph is taken from a low angle, looking up at the emperor, further emphasizing his stature and importance. The image is a powerful representation of the emperor's journey, as indicated by the text 'a.k.a ethiopia on the march'.""
}"
81940,/kaggle/input/facebook-hateful-meme-dataset/data/img/81940.png,1,why u add me troii no trolls allowed !!! you the feds?,"json
{
""caption_text"": ""Why u add me from no trolls allowed!! you the ferds?"",
""description"": ""A man with a mustache and goatee is looking at the camera. He is wearing a yellow and black jacket. The background is white with a blue and white logo. The man is saying, 'Why u add me from no trolls allowed!! you the ferds?'""
}"
69405,/kaggle/input/facebook-hateful-meme-dataset/data/img/69405.png,1,storm in they can't rape us all,"json
{
""caption_text"": ""Storm in they can't rape us all"",
""description"": ""The image is a meme featuring Pope Francis, who is smiling and looking to the left. The background of the image is a large crowd of people gathered in front of a building. The text in the image reads 'Storm in they can't rape us all', which is a play on words referencing the biblical story of Noah's Ark. The meme seems to be making a lighthearted commentary on the idea of facing a storm, suggesting that even if the storm is intense, one can still find comfort in the presence of others. The Pope's smile and the crowd's presence in the background add a sense of warmth and community to the image.""
}"
81026,/kaggle/input/facebook-hateful-meme-dataset/data/img/81026.png,0,america will never be a socialist nation!! what the hell? oh shit,"json
{
""caption_text"": ""A meme with three panels featuring Bernie Sanders, Donald Trump, and Nancy Pelosi. The panels are arranged vertically. The first panel shows Bernie Sanders speaking at a podium. The second panel shows Donald Trump speaking at a podium. The third panel shows Nancy Pelosi speaking at a podium. The text in the image reads, 'America will never be great again! A socialist nation!! Oh shit.'"",
""description"": ""This meme is a political satire that humorously suggests that the United States is becoming a socialist nation. The meme features three well-known political figures: Bernie Sanders, Donald Trump, and Nancy Pelosi. The first panel shows Bernie Sanders speaking at a podium, suggesting that he is a leader or advocate for socialism. The second panel shows Donald Trump speaking at a podium, suggesting that he is a leader or opponent of socialism. The third panel shows Nancy Pelosi speaking at a podium, suggesting that she is a leader or advocate for socialism. The text in the image humorously implies that the United States is becoming a socialist nation, and the phrase 'oh shit' adds a humorous tone to the meme. The meme is a commentary on the political climate and the ongoing debate about the role of socialism in American society.""
}"
79314,/kaggle/input/facebook-hateful-meme-dataset/data/img/79314.png,1,"""we demand our city be made a sanctuary city for illegals!"" ""they are trying to send illegals to our sanctuary city!!!""","json
{
""caption_text"": ""A woman holding a sign that says 'we demand our city be made a sanctuary city for illegals!'"",
""description"": ""A woman holding a sign that says 'they are trying to send illegals to our sanctuary city!!'"".
}"
