id,img,label,text,description
16759,/kaggle/input/facebook-hateful-meme-dataset/data/img/16759.png,1,handjobs sold seperately,"json
{
""caption_text"": ""handjobs sold separately"",
""description"": ""A young girl is stretching her legs on a pink mat in a gym. She is wearing a white shirt and black leggings. The gym has a blue wall and a white ceiling. The girl is smiling and appears to be in a good mood. The text 'handjobs sold separately' is overlaid on the image, suggesting a humorous or ironic context.""
}"
16248,/kaggle/input/facebook-hateful-meme-dataset/data/img/16248.png,1,for the many not the jew,"json
{
""caption_text"": ""for the many not the jew"",
""description"": ""A man in a suit and red tie is pointing upwards with his right hand. The background is red with white text. The text reads 'for the many not the jew'.""
}"
86325,/kaggle/input/facebook-hateful-meme-dataset/data/img/86325.png,0,nothing beats a cut of coffee in the morning,"json
{
""caption_text"": ""A woman in a white bra and underwear is holding a coffee maker and a cup of coffee. The words 'Nothing beats a cut of coffee in the morning' are written in white text at the bottom of the image."",
""description"": ""A woman in a white bra and underwear is standing in a kitchen, holding a coffee maker and a cup of coffee. The words 'Nothing beats a cut of coffee in the morning' are written in white text at the bottom of the image. The woman appears to be preparing to make coffee, and the phrase suggests that coffee is a popular morning beverage.""
}"
91075,/kaggle/input/facebook-hateful-meme-dataset/data/img/91075.png,1,when you stop burning jews and start burning calories,"json
{
""caption_text"": ""When you stop burning jews and start burning calories"",
""description"": ""This black and white meme captures a moment of joy and freedom. A group of people, dressed in old-fashioned clothing, are running down a street. They are holding a banner that reads ""When you stop burning jews and start burning calories"". The meme seems to be a play on words, suggesting that the people are no longer persecuting Jews, but instead focusing on their own health and fitness. The overall atmosphere of the meme is light-hearted and humorous, despite the serious message it conveys.""
}"
16298,/kaggle/input/facebook-hateful-meme-dataset/data/img/16298.png,0,sea monkeys,"json
"
59732,/kaggle/input/facebook-hateful-meme-dataset/data/img/59732.png,1,in my country i am forced to keep my mouth shut. here i'm free to talk trash about this country in hopes it changes into a country where i'm forced to keep my mouth shut,"json
{
""caption_text"": ""In my country I am forced to keep my mouth shut. Here, in hopes it changes into a country where I'm forced to keep my mouth shut."",
""description"": ""A woman wearing a hijab is sitting at a table with a drink in front of her. The background features a window and a poster. The image contains text that reads, 'In my country I am forced to keep my mouth shut. Here, in hopes it changes into a country where I'm forced to keep my mouth shut.' This statement suggests a desire for change in the woman's country of origin.""
}"
64015,/kaggle/input/facebook-hateful-meme-dataset/data/img/64015.png,1,manditory vaccinations with no exemptions i do nazi the problem...,"json
{
""caption_text"": ""mandatory vaccinations with no exemptions i do the problem..."",
""description"": ""A black and white meme featuring a man in a Nazi uniform. The man is holding his fist in the air, and there is a microphone in front of him. The text in the image reads 'mandatory vaccinations with no exemptions i do the problem...' This meme seems to be making a humorous reference to the Nazi regime's policies, suggesting that the man in the image is advocating for mandatory vaccinations without exemptions. The use of the Nazi uniform and the microphone might be intended to emphasize the seriousness of the man's statement.""
}"
30526,/kaggle/input/facebook-hateful-meme-dataset/data/img/30526.png,1,when your kid actually is transgender,"json
{
""caption_text"": ""when your kid actually is transgender"",
""description"": ""A young child is seen drinking from a large plastic container with a blue lid. The child is wearing a blue shirt. The container is labeled with the word 'BOOST' in orange letters. The background of the image features a tent and a pile of clothes. The text in the image reads 'when your kid actually is transgender'.""
}"
69415,/kaggle/input/facebook-hateful-meme-dataset/data/img/69415.png,0,squad goals,"json
{
""caption_text"": ""A gorilla with a frown on its face and the words 'squad goals' written below it."",
""description"": ""This is a black and white meme featuring a gorilla. The gorilla is sitting on a rock and has a frown on its face. The words 'squad goals' are written in white text below the gorilla. The meme seems to be a play on words, combining the concept of a 'squad' with the idea of 'goals'.""
}"
78921,/kaggle/input/facebook-hateful-meme-dataset/data/img/78921.png,0,honey badger don't care,"json
{
""caption_text"": ""honey badger don't care"",
""description"": ""A meme featuring a honey badger in a grassy field with the text 'honey badger don't care' above and below the image.""
}"
69137,/kaggle/input/facebook-hateful-meme-dataset/data/img/69137.png,0,new seat belt design 50% less accidents,"json
{
""caption_text"": ""new seat belt design 50% less accidents"",
""description"": ""The image features a close-up of a seat belt, showcasing its new design. The belt is predominantly black, with red straps and buckles. The buckle is silver, adding a touch of contrast to the overall color scheme. The text in the image indicates that this new design is intended to reduce accidents by 50%.""
}"
50764,/kaggle/input/facebook-hateful-meme-dataset/data/img/50764.png,1,mooch in his natural habit,"json
{
""caption_text"": ""michelle obama mooch in his natural habitat"",
""description"": ""A meme featuring Michelle Obama, the former First Lady of the United States, sitting on a bench in a garden. She is wearing a red jacket and black pants. The caption reads 'michelle obama mooch in his natural habitat'.""
}"
40726,/kaggle/input/facebook-hateful-meme-dataset/data/img/40726.png,0,"why didn't the ""if you don't like it, you can leave"" people leave when obama was president?","json
{
""caption_text"": ""why didn't the 'if you don't like it, you can leave' people leave when obama was president?"",
""description"": ""A black and white meme featuring a man in a suit with his hands clasped in front of him. The man appears to be deep in thought. The meme contains a text overlay that reads, 'why didn't the 'if you don't like it, you can leave' people leave when obama was president?'. The meme seems to be a humorous commentary on the idea of people leaving when they don't like something, using the phrase 'if you don't like it, you can leave' which is a quote often attributed to former US President Barack Obama.""
}"
37615,/kaggle/input/facebook-hateful-meme-dataset/data/img/37615.png,1,i thought of something funnier than 9/11 the holocaust,"json
{
""caption_text"": ""I thought of something funnier than 9/11"",
""description"": ""A person dressed in a SpongeBob costume is standing in front of a white banner. The banner has text on it. The person in the SpongeBob costume is wearing a red tie and has a big smile on their face. The text on the banner reads 'TJ Miller' and 'Panda Express'. The person in the SpongeBob costume is making a joke about the 9/11 event, suggesting that they thought of something funnier than that tragic event.""
}"
8243,/kaggle/input/facebook-hateful-meme-dataset/data/img/08243.png,0,damn i need some shades,"json
{
""caption_text"": ""A young boy wearing a red and white checkered headscarf and a white shirt with the words 'damn i need some shades' written on it."",
""description"": ""A young boy is the central figure in this image. He is wearing a red and white checkered headscarf and a white shirt. The shirt has the words 'damn i need some shades' written on it. The boy is smiling and looking directly at the camera, giving the impression that he is posing for the photo. The background of the image features a clear blue sky and palm trees, suggesting that the photo was taken in a warm, possibly tropical location.""
}"
91547,/kaggle/input/facebook-hateful-meme-dataset/data/img/91547.png,0,cheers to all the people who can change their minds when presented with information that contradicts their beliefs,"json
{
""caption_text"": ""cheers to all the people who can change their minds when presented with information that contradicts their beliefs"",
""description"": ""A woman with blonde hair is holding a glass of champagne. The background is a silver glittery texture. The text on the image reads 'cheers to all the people who can change their minds when presented with information that contradicts their beliefs'.""
}"
75239,/kaggle/input/facebook-hateful-meme-dataset/data/img/75239.png,1,chloroform puts the sensual back into non-consensual,"json
{
""caption_text"": ""chloroform puts the sensual back into non-consensual"",
""description"": ""A close-up of a woman's face with a hand over her mouth. The text in the image is a play on words, suggesting that the woman is being silenced or gagged. The phrase 'chloroform' is a pun on the word 'chlorophyll', which is a green pigment found in plants. The word 'chloroform' is also a reference to the chemical chlorofluorocarbons (CFCs), which were once widely used as refrigerants and propellants but are now known to deplete the ozone layer. The phrase 'puts the sensual back into non-consensual' is a play on words, suggesting that the woman is being depicted in a sensual or seductive manner despite being silenced or gagged. The overall tone of the image is serious and thought-provoking.""
}"
67439,/kaggle/input/facebook-hateful-meme-dataset/data/img/67439.png,1,disgusting if u have ever dated a nigger and ur white kill yourself once you go black you'll be a single mom for the rest of your life disgusting,"json
{
""caption_text"": ""disgusting if you have ever dated a nigger and ur white kill yourself once you go black you'll be a singe mom for the rest of your life disgusting"",
""description"": ""A meme featuring a white woman and a black child. The text on the meme is a racist statement. The woman is holding the child close to her, with the child's head resting on her shoulder. The text is in white and is located in the top left corner of the image.""
}"
2435,/kaggle/input/facebook-hateful-meme-dataset/data/img/02435.png,0,when you type fidget spinner but it autocorrects to midget spinner,"json
{
""caption_text"": ""when you type fidget spinner but it autocorrects to midget spinner"",
""description"": ""A child is playing on a fidget spinner at a playground. The spinner is red and green. The child is wearing a red jacket and a white hat. The playground has a blue slide and a yellow swing set. The child is standing on a gray tiled floor. The caption is a play on words, suggesting that the spinner is actually a midget spinner.""
}"
54972,/kaggle/input/facebook-hateful-meme-dataset/data/img/54972.png,0,happy birthday its like your very own christmas!,"json
{
""caption_text"": ""happy birthday its like your very own christmas!"",
""description"": ""A meme featuring a man with curly hair and a gray shirt. The man is smiling and appears to be in his 60s. The background is a blue and white checkered pattern. The text on the meme reads 'happy birthday its like your very own christmas!', suggesting that the man is celebrating his 60th birthday.""
}"
7836,/kaggle/input/facebook-hateful-meme-dataset/data/img/07836.png,1,hi hacker bro we are muslim brotherhood,"json
{
""caption_text"": ""hi hacker bro we are muslim brotherhood"",
""description"": ""A meme featuring a crowd of men wearing headscarves and holding their hands up. The text in the image reads 'hi hacker bro we are muslim brotherhood'.""
}"
81942,/kaggle/input/facebook-hateful-meme-dataset/data/img/81942.png,1,666 6 protons 6 neutrons 6 elektrons 666 is the chemical make up of black people! not any beast... unlearn their bullshit !,"json
{
""caption_text"": ""666 is the chemical make up of black people! not any beast unlearn their bullshit!"",
""description"": ""A meme featuring a man with dreadlocks and a beard. The background is black, and the man is looking off to the side. The meme contains text that reads '666 is the chemical make up of black people! not any beast unlearn their bullshit!'. The text is in white and is located in the bottom right corner of the image.""
}"
93524,/kaggle/input/facebook-hateful-meme-dataset/data/img/93524.png,0,when cops see an armed robber,"json
{
""caption_text"": ""When cops see an armed robber"",
""description"": ""The image captures a moment of intense action, featuring a group of police officers in the midst of a training exercise. They are dressed in camouflage uniforms, their faces obscured by helmets and goggles. Each officer is armed with a rifle, their bodies poised in readiness as they aim their weapons at a target. The background is a blur of motion, suggesting the rapid movement of the officers and the target. Overlaying this scene is a text that reads 'When cops see an armed robber', adding a layer of context to the image. The text, combined with the image of the officers in action, conveys a sense of vigilance and preparedness on the part of law enforcement.""
}"
71943,/kaggle/input/facebook-hateful-meme-dataset/data/img/71943.png,0,you say trump will be impeached for what? making liberals cry?,"json
{
""caption_text"": ""you say trump will be impeached for what? making liberals crv?"",
""description"": ""A man with a beard and glasses is smiling and looking directly at the camera. The background is blurred, but it appears to be a room with a bookshelf. The man is wearing a blue sweater. The image is a meme with a caption that reads, 'you say trump will be impeached for what? making liberals crv?'. The man's smile and direct gaze give the impression that he is in on the joke, and the caption suggests a humorous commentary on the impeachment of former US President Donald Trump.""
}"
25037,/kaggle/input/facebook-hateful-meme-dataset/data/img/25037.png,0,"i am 73 years old. who's going to ask how i do it??,,,","json
{
""caption_text"": ""I am 73 years old. Who's going to ask how I do it?..."",
""description"": ""A black and white photo of a woman with long hair and a serious expression. The text above her head reads 'I am 73 years old. Who's going to ask how I do it?...' This meme seems to be a humorous commentary on aging, suggesting that the woman is not concerned about her age and is confident in her appearance.""
}"
34782,/kaggle/input/facebook-hateful-meme-dataset/data/img/34782.png,0,"me. saving refugees ""nice try""","json
{
""caption_text"": ""me, saving refugees 'nice try'"",
""description"": ""A meme featuring a boat floating in the ocean with a text overlay that reads 'me, saving refugees 'nice try'"".
}"
95062,/kaggle/input/facebook-hateful-meme-dataset/data/img/95062.png,1,when the cop sees a black kid,"json
{
""caption_text"": ""When the cop sees a black kid"",
""description"": ""A meme featuring a blurred image of a police officer aiming a gun at a black child. The caption reads 'When the cop sees a black kid'.""
}"
45201,/kaggle/input/facebook-hateful-meme-dataset/data/img/45201.png,0,orange is the new black,"json
{
""caption_text"": ""Five women posing for a picture. Orange is the new black. SiriusXM"",
""description"": ""Five women are posing for a picture in front of a white backdrop with blue text. They are all dressed in colorful outfits. The text on the backdrop reads 'orange is the new black' and 'SiriusXM'. The women are standing close to each other, smiling and looking directly at the camera.""
}"
74356,/kaggle/input/facebook-hateful-meme-dataset/data/img/74356.png,1,when she's trying her hardest to make you cum but you already visited your favorite goat,"json
{
""caption_text"": ""When she's trying her hardest to make you cum but you already visited your favorite goat"",
""description"": ""A man with a beard and a white headband is smiling and making a gesture with his hands. The image is a meme with a caption that reads, 'When she's trying her hardest to make you cum but you already visited your favorite goat'. The man's pose and the text suggest a humorous situation where the man is joking about a woman's efforts to make him cum, but he has already had his fill of his favorite goat.""
}"
30675,/kaggle/input/facebook-hateful-meme-dataset/data/img/30675.png,1,the world calls it: love. god calls it: abomination,"json
{
""caption_text"": ""A man and a child are working on a paper together. The man is wearing a red shirt and the child is wearing a plaid shirt. The paper they are working on has the word 'god' written on it. The man is smiling and the child is looking at the paper. The background of the image is blurred, but it appears to be a kitchen with a table and chairs."",
""description"": ""A man and a child are working on a paper together. The man is wearing a red shirt and the child is wearing a plaid shirt. The paper they are working on has the word 'god' written on it. The man is smiling and the child is looking at the paper. The background of the image is blurred, but it appears to be a kitchen with a table and chairs.""
}"
9682,/kaggle/input/facebook-hateful-meme-dataset/data/img/09682.png,0,pals,"json
{
""caption_text"": ""A group of women in bikinis are taking a selfie on the beach. Below them, a group of goats are standing on a grassy field. The word 'pals' is written in the middle of the photo."",
""description"": ""This image is a meme featuring two distinct groups of animals. On the top half of the image, a group of women in bikinis are taking a selfie on a beach. They are all dressed in colorful swimsuits and are standing close together, capturing a moment of fun and relaxation. 

On the bottom half of the image, a group of goats are standing on a grassy field. The goats are brown and white in color, and they appear to be looking directly at the camera. The word 'pals' is written in the middle of the photo, possibly indicating a connection between the two groups of animals.

The image seems to be a playful juxtaposition of two different groups of animals, suggesting a sense of camaraderie or friendship between them. The word 'pals' could imply that the goats are the 'pals' of the women, or it could simply be a word chosen for its visual appeal. Overall, the image is a light-hearted and amusing meme that combines two seemingly unrelated elements into a single frame.""
}"
45832,/kaggle/input/facebook-hateful-meme-dataset/data/img/45832.png,0,r.i.p trayvon martin,"json
{
""caption_text"": ""A woman standing in front of a painting of Trayvon Martin"",
""description"": ""A woman in a blue shirt stands in front of a painting of Trayvon Martin. The painting is a mosaic of small blue tiles, creating a portrait of the young man. The woman is positioned to the left of the painting, her gaze directed towards it. The painting is hung on a white wall, its stark color contrasting with the vibrant blue of the tiles. The overall scene suggests a moment of quiet reflection or contemplation.""
}"
75026,/kaggle/input/facebook-hateful-meme-dataset/data/img/75026.png,0,together we are stronger,"json
{
""caption_text"": ""A man and woman hugging on a city street with a sign that says 'together we are stronger' in the background."",
""description"": ""A man and woman are hugging on a city street. They are standing in front of a sign that says 'together we are stronger'. The man is wearing a blue baseball cap and a striped shirt. The woman is wearing a red tank top. There are cars and buildings in the background.""
}"
37904,/kaggle/input/facebook-hateful-meme-dataset/data/img/37904.png,1,"jesus is love, and he welcomes all homosexuals into heav.. don't be decieved! homosexuals will not inherit the kingdom of god!","json
{
""caption_text"": ""jesus is love, and he welcomes all homosexuals into heaven... don't be deceived! homosexuals will not inherit the kingdom of god!"",
""description"": ""The image is a meme featuring a man and a woman. The man is wearing a green suit and has a halo above his head. The woman is wearing a blue dress. The background of the image is red. The text in the image is a quote from the Bible, specifically from the book of Matthew, chapter 7, verse 23. The quote is a warning to homosexuals, stating that they will not inherit the kingdom of God. The meme seems to be a religious statement, possibly promoting a conservative view on homosexuality.""
}"
43581,/kaggle/input/facebook-hateful-meme-dataset/data/img/43581.png,0,when you found your wife is cheating on you,"json
{
""caption_text"": ""Two goats having sex while a woman is cheating on her husband"",
""description"": ""The image is a meme featuring two goats having sex in the background while a woman is lying in bed with a man. The text in the image reads 'when you found your wife is cheating on you'.""
}"
38912,/kaggle/input/facebook-hateful-meme-dataset/data/img/38912.png,1,this chick can't stand fishing,"json
{
""caption_text"": ""this chick can't stand fishing"",
""description"": ""Two women are standing on a rooftop, one in a wheelchair and the other standing behind her. The woman in the wheelchair is wearing a black shirt and sunglasses. The other woman is wearing a white shirt and has her arms outstretched. The text in the image is a play on words, suggesting that the woman in the wheelchair is unable to stand for fishing.""
}"
73256,/kaggle/input/facebook-hateful-meme-dataset/data/img/73256.png,0,im mixed with what? gorilla and rhino,"json
{
""caption_text"": ""I'm mixed with what? gorilla and rhino"",
""description"": ""A football player is running on the field with a caption that reads 'I'm mixed with what? gorilla and rhino'.""
}"
25314,/kaggle/input/facebook-hateful-meme-dataset/data/img/25314.png,1,"the internet has apparently named him 'macho ma'am tranny savage""","json
{
""caption_text"": ""the internet has apparently named him 'macho ma' am tranny savage'"",
""description"": ""A woman with long black hair is laying on a bed. She is wearing a black sweater and has a red lipstick. The image also contains a text that reads 'the internet has apparently named him 'macho ma' am tranny savage'.""
}"
38156,/kaggle/input/facebook-hateful-meme-dataset/data/img/38156.png,0,"we used to have safe neighborhoods now we have ""diversity""","json
{
""caption_text"": ""we used to have safe neighborhoods now we have 'diversity'"",
""description"": ""A firefighter stands in front of a burning house, with a caption that reads 'we used to have safe neighborhoods now we have diversity'.""
}"
94723,/kaggle/input/facebook-hateful-meme-dataset/data/img/94723.png,0,follow your dreams no matter what people say,"json
{
""caption_text"": ""Adolf Hitler's face with the words 'follow your dreams' and 'no matter what people say' written below"",
""description"": ""A black and white photograph of Adolf Hitler's face, with the words 'follow your dreams' and 'no matter what people say' written below it. The text is in white and appears to be a motivational quote, suggesting that Hitler believed in pursuing one's dreams despite opposition.""
}"
1827,/kaggle/input/facebook-hateful-meme-dataset/data/img/01827.png,0,if your man is offended by this then he's never been hunting,"json
{
""caption_text"": ""if your man is offended by this then he's never been hunting"",
""description"": ""A meme featuring a dog in a dirt pit with a caption that reads 'if your man is offended by this then he's never been hunting'. The dog appears to be in a defensive stance, suggesting it is protecting its territory or something of value. The caption implies that the dog's owner is not a hunter, as they are not offended by the dog's behavior. The meme seems to be a playful way of poking fun at non-hunting individuals who might be sensitive to their pets' actions.""
}"
17652,/kaggle/input/facebook-hateful-meme-dataset/data/img/17652.png,1,absolutely haram absolutely halal,"json
{
""caption_text"": ""A woman in a bikini sitting on a railing overlooking a pool. The words 'absolutely haram' are written above her. Below her, there is a photo of a ram with the words 'absolutely halal' written below it."",
""description"": ""The meme features a woman in a bikini sitting on a railing overlooking a pool. The words 'absolutely haram' are written above her, suggesting that her attire is considered inappropriate or forbidden. Below her, there is a photo of a ram with the words 'absolutely halal' written below it, indicating that the ram is considered appropriate or allowed. The juxtaposition of the two images and texts creates a humorous contrast between the woman's attire and the ram's appearance.""
}"
23806,/kaggle/input/facebook-hateful-meme-dataset/data/img/23806.png,1,a recent survey reported that 3/4 of men don't know how to turn on the dishwasher  i find that licking her nipples and a light fingering usually does the trick!,"json
{
""caption_text"": ""a recent survey reported that 3/4 of men don't know how to turn on the dishwasher"",
""description"": ""A woman in a black dress is leaning over a kitchen counter. A caption over the image reads, 'I find that licking her nipples and a light finger usually does the trick!'. The image is a meme, and the caption is a humorous commentary on a recent survey about men's lack of knowledge about using a dishwasher.""
}"
65073,/kaggle/input/facebook-hateful-meme-dataset/data/img/65073.png,1,jews and americans will ruin the world,"json
{
""caption_text"": ""A man with a Star of David on his head stands in front of an American flag. The words 'Jews and Americans will rule the world' are written below him."",
""description"": ""The image features a man with a Star of David on his head, standing in front of an American flag. The words 'Jews and Americans will rule the world' are written below him, suggesting a humorous or satirical statement about the influence of these two groups. The man's position in front of the flag, along with the Star of David, could be interpreted as a symbol of Jewish-American power or dominance. However, it's important to note that this interpretation is subjective and may not reflect the actual intentions of the creator of the meme.""
}"
97510,/kaggle/input/facebook-hateful-meme-dataset/data/img/97510.png,1,pork dripping rub the only way to keep your children safe in rotherham,"json
{
""caption_text"": ""pork dripping rub the only way to keep your children safe in rotherham"",
""description"": ""A pork rib is seasoned with spices and placed on a wooden cutting board. The text above the rib reads 'pork dripping rub the only way to keep your children safe in rotherham'.""
}"
10258,/kaggle/input/facebook-hateful-meme-dataset/data/img/10258.png,1,*lands plane successfully as planned * everyone at the twin tower:,"json
{
""caption_text"": ""lands plane successfully as planned"",
""description"": ""A man in a suit with his hands up in the air, expressing surprise. The caption is a play on words, suggesting that the man's successful landing of a plane was planned.""
}"
69521,/kaggle/input/facebook-hateful-meme-dataset/data/img/69521.png,0,make sure the girl sitting passenger side in your car is the same girl who'd be sitting with you at the bus stop if life turned out differently,"json
{
""caption_text"": ""make sure the girl sitting passenger side in your car is the same girl who'd be sitting with you at the bus stop if life turned out differently"",
""description"": ""A meme featuring a man in a suit with a caption that reads, 'make sure the girl sitting passenger side in your car is the same girl who'd be sitting with you at the bus stop if life turned out differently'. The meme seems to be a humorous take on the idea of finding the 'right' girl to sit with in a car, suggesting that the man in the meme is looking for a specific girl who would have been his bus stop companion if their lives had turned out differently.""
}"
69012,/kaggle/input/facebook-hateful-meme-dataset/data/img/69012.png,1,when you're peeking on that 10\10 chick and about to nut but the school shooter pats you on the back and politely tells you to leave his corpses alone,"json
{
""caption_text"": ""When you're peeking on that 10/10 checklist about to hunt the school shooter pats you on the back and politely tells you to leave his corpses alone"",
""description"": ""A meme featuring a man wearing glasses and a white shirt, peeking out from behind a door. The man appears to be in a state of surprise or shock. The background of the image is a plain white wall. The meme has a text overlay that reads, 'When you're peeking on that 10/10 checklist about to hunt the school shooter pats you on the back and politely tells you to leave his corpses alone'.""
}"
6985,/kaggle/input/facebook-hateful-meme-dataset/data/img/06985.png,0,"their average iq is about 70-80, few points above being retarded","json
{
""caption_text"": ""their average iq is about 70-80, few points above being retarded"",
""description"": ""A black bird is captured in mid-flight, its wings spread wide. The bird is perched on a metal railing, facing towards the right side of the image. The background is blurred, but it appears to be a street with a building and trees in the distance. The image also contains a text that reads 'their average iq is about 70-80, few points above being retarded'.""
}"
98736,/kaggle/input/facebook-hateful-meme-dataset/data/img/98736.png,1,"do the goyim hate me because i am a subversive parasite with double standards? no, its because they are anti semits","json
{
""caption_text"": ""A man in a tallit reading a book. The book is open to a page with the words 'Do not be afraid, for I am with you; do not be dismayed, for I am your God. I will strengthen you and help you; I will uphold you with my righteous right hand.'"",
""description"": ""The image is a collage of two photos featuring a man in a tallit, a traditional Jewish prayer shawl. In the top photo, the man is holding a book in his left hand and a scroll in his right hand. The book is open to a page with the words 'Do not be afraid, for I am with you; do not be dismayed, for I am your God. I will strengthen you and help you; I will uphold you with my righteous right hand.' The bottom photo shows the same man, but this time he is holding a book in his right hand and a scroll in his left hand. The book is open to the same page with the same text.""
}"
45108,/kaggle/input/facebook-hateful-meme-dataset/data/img/45108.png,1,any white girl that look like this will rob you and help you look for whatever she stole,"json
{
""caption_text"": ""any white girl that looks like this will rob you and help you look for whatever she stole"",
""description"": ""A young woman with a striped top and a belly button piercing is smiling at the camera. The background is a solid blue color. The text in the image is a caption that reads, 'any white girl that looks like this will rob you and help you look for whatever she stole'.""
}"
96381,/kaggle/input/facebook-hateful-meme-dataset/data/img/96381.png,0,ilhan omar linda sarsour rashida tlaib,"json
{
""caption_text"": ""A meme with three women, each with a different name. The names are ilhan omar, linda sarour, and rashida tlaib."",
""description"": ""The meme is a collage of three photos of women, each with a different name. The top photo is of ilhan omar, the middle photo is of linda sarour, and the bottom photo is of rashida tlaib. Each woman is wearing a hijab and glasses. The background of the collage is a blurred image of a building. The text in the meme is in white and is located at the top and bottom of the collage.""
}"
94512,/kaggle/input/facebook-hateful-meme-dataset/data/img/94512.png,0,"happy birthday and believe me, no one can wish you a better happy birthday than me","json
{
""caption_text"": ""happy birthday and believe me, no one can wish you a better happy birthday than me"",
""description"": ""A meme featuring a man in a suit and tie, who appears to be Donald Trump, is celebrating someone's birthday. The man is waving with his right hand and speaking into a microphone with his left hand. The background is blurred, but it appears to be a room with a painting on the wall. The text in the image reads 'happy birthday and believe me, no one can wish you a better happy birthday than me'.""
}"
97413,/kaggle/input/facebook-hateful-meme-dataset/data/img/97413.png,0,"your birthday it is old, you have become","json
{
""caption_text"": ""your birthday it is old, you have become"",
""description"": ""A meme featuring a close-up of a Yoda doll's face. The doll has a surprised expression and is wearing a brown robe. The background is a gradient of orange. The text in the image reads 'your birthday it is old, you have become'.""
}"
84192,/kaggle/input/facebook-hateful-meme-dataset/data/img/84192.png,1,"""women, you have to treat them like shit."" - donald trump","json
{
""caption_text"": ""Women, you have to treat them like shit - Donald Trump"",
""description"": ""A meme featuring a quote from Donald Trump. The quote is written in white text and is located in the bottom right corner of the image. The background of the image is black, and there is a microphone in the top right corner. The quote is a statement made by Donald Trump, suggesting that women should be treated poorly. The image does not contain any other objects or people.""
}"
83150,/kaggle/input/facebook-hateful-meme-dataset/data/img/83150.png,1,10 years challenge 2019 2009,"json
{
""caption_text"": ""10 years challenge"",
""description"": ""A man in a blue shirt with glasses is smiling and posing for a photo. The years 2009 and 2019 are displayed on either side of him, indicating a 10-year challenge.""
}"
23467,/kaggle/input/facebook-hateful-meme-dataset/data/img/23467.png,1,black people anything that doesn't belong to them,"json
{
""caption_text"": ""A woman holding a golden cup with the words 'black people anything that doesn't belong to them' written on it."",
""description"": ""A woman with blonde hair is holding a golden cup with the words 'black people anything that doesn't belong to them' written on it. The cup appears to be made of metal and has a handle. The woman is wearing a black top and her nails are painted black. The background is blurred, but it appears to be a room with a table and chairs. The words on the cup suggest a statement about ownership or possession.""
}"
63501,/kaggle/input/facebook-hateful-meme-dataset/data/img/63501.png,0,for just ten cents a day you can have delicious hand jerky,"json
{
""caption_text"": ""for just ten cents a day you can have delicious hand jerky"",
""description"": ""A person is cutting up beef jerky on a wooden cutting board. The text in the image suggests that the beef jerky is being prepared for consumption at a cost of ten cents per day.""
}"
97524,/kaggle/input/facebook-hateful-meme-dataset/data/img/97524.png,0,when you can't afford a new dishwasher so you hit the rusty one and make it work,"json
{
""caption_text"": ""A woman is using a dishwasher and there is sudsy water on the floor. The caption says 'when you can't afford a new dishwasher so you hit the rusty one and make it work'"",
""description"": ""A woman is using a dishwasher and there is sudsy water on the floor. The caption says 'when you can't afford a new dishwasher so you hit the rusty one and make it work'.""
}"
61280,/kaggle/input/facebook-hateful-meme-dataset/data/img/61280.png,0,ready for my job interview,"json
{
""caption_text"": ""ready for my job interview"",
""description"": ""A person with a white shirt and glasses is holding up a sign that says 'ready for my job interview'.""
}"
9268,/kaggle/input/facebook-hateful-meme-dataset/data/img/09268.png,1,incest never goes wrong,"json
{
""caption_text"": ""A boy is holding a white dog and smiling. The words 'incest never goes wrong' are overlaid on the image."",
""description"": ""A young boy is holding a white dog in his arms and smiling. The words 'incest never goes wrong' are superimposed on the image, suggesting a humorous or ironic message. The boy and the dog appear to be the main subjects of the image, with the boy's action of holding the dog and his smile being the central focus. The text overlay adds an element of surprise or amusement to the image, as it is not immediately clear from the image alone that the boy is holding his own sibling or that incest is being humorously referred to. The overall tone of the image is light-hearted and playful.""
}"
46239,/kaggle/input/facebook-hateful-meme-dataset/data/img/46239.png,1,we can kill as many as we want and your stupid government keeps bringing us in,"json
{
""caption_text"": ""we can kill as many as we want and your stupid government keeps bringing us in"",
""description"": ""A man with a red hat is smiling and laughing. The background is blurred, but it appears to be a forest. The man's laughter is the main focus of the image. The text in the image is a statement about violence and government. The statement suggests that the man is expressing frustration with the government's inability to address violence. The phrase 'we can kill as many as we want' implies a sense of power and control over violence. The phrase 'your stupid government keeps bringing us in' suggests that the man feels that the government is not taking adequate action to address the issue of violence. The overall tone of the image is one of frustration and dissatisfaction with the government's response to violence.""
}"
61827,/kaggle/input/facebook-hateful-meme-dataset/data/img/61827.png,1,things white people do mass shootings smoke meth fuck their family members fuck animals steal from blacks lie about being racist suck as sports,"json
{
""caption_text"": ""A man with a white tank top and sunglasses standing next to a car with a caption that says 'things white people do'"",
""description"": ""A meme featuring a man with a white tank top and sunglasses standing next to a car. The caption lists various things that white people are stereotypically associated with, such as smoking meth, mass shootings, stealing from blacks, and lying about being racist. The meme seems to be making a statement about the stereotypes and prejudices associated with white people.""
}"
98307,/kaggle/input/facebook-hateful-meme-dataset/data/img/98307.png,1,how to pick chicks in auschwitz,"json
{
""caption_text"": ""how to pick chicks in auschwitz"",
""description"": ""A meme with a hand holding a brush and a bucket of feathers. The text is in white and black, and it reads 'how to pick chicks in auschwitz'.""
}"
